5.235987755982988157e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,-5.869999999999999662e-01,-9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.218808635403637819e-01,9.905880334288255651e-02,1.977238312934738729e-01,-8.785255924048846615e-03,-4.769372860740249687e-01,-1.068187775476927115e+00,5.648752681968544770e-02,4.403211332643632231e-04,4.458946264020617958e-03,-8.664400394659324545e-02,-2.338931235934697817e-02,-5.879574532322612290e-02,0.000000000000000000e+00
5.200279486579959531e-01,9.863989917762645832e-02,1.956112095576139909e-01,-1.722330866874786232e-02,-3.764712479353102825e-01,-1.209688701159515434e+00,9.591311554829182184e-02,8.546833683941464218e-04,2.387890147264300905e-02,-1.656346343078554106e-01,-3.400608261226560625e-02,-1.077496502229472741e-01,0.000000000000000000e+00
5.180412765194505331e-01,9.853787557443166589e-02,1.935440203397386094e-01,-2.531978105598693338e-02,-2.824242982440766103e-01,-1.331667208942224345e+00,1.222633984680784602e-01,1.244248263691030698e-03,5.325149539509915764e-02,-2.419124935892957851e-01,-3.683848967254577111e-02,-1.518225085216504400e-01,0.000000000000000000e+00
5.159265460094559774e-01,9.865025123055434775e-02,1.914686822172390057e-01,-3.308465411400158401e-02,-1.928592288052325410e-01,-1.438313819882334643e+00,1.377914565759675025e-01,1.610132463117076168e-03,9.000447653423025718e-02,-3.177420236358463601e-01,-3.436640311648472140e-02,-1.933711439851312219e-01,0.000000000000000000e+00
5.136911229570350068e-01,9.891705410759969730e-02,1.893580998616359035e-01,-4.052948297775373077e-02,-1.065293658858095932e-01,-1.532250662079947423e+00,1.438724946579643671e-01,1.953409106469836988e-03,1.325742472410003647e-01,-3.942891692681500526e-01,-2.803401662790834872e-02,-2.336809053992416896e-01,0.000000000000000000e+00
5.113430220594326059e-01,9.929885821219928965e-02,1.871978351683341035e-01,-4.766638102780713232e-02,-2.260811120334547952e-02,-1.615206993889022336e+00,1.414089072419206505e-01,2.275109221523947609e-03,1.798870257918913362e-01,-4.721950951635575100e-01,-1.878518946973057116e-02,-2.735228799019358004e-01,0.000000000000000000e+00
5.088904668111522422e-01,9.976737105742179701e-02,1.849801791884166380e-01,-5.450758197752244433e-02,5.944880278522596262e-02,-1.688370277690795174e+00,1.310436092965318877e-01,2.576223095503063672e-03,2.311365002311295269e-01,-5.518222536807784184e-01,-7.292926423669776267e-03,-3.133928270259798143e-01,0.000000000000000000e+00
5.063416735793950796e-01,1.003009261560130067e-01,1.827013077788535445e-01,-6.106522605079818533e-02,1.399770751636487121e-01,-1.752585195441916710e+00,1.132852910261012841e-01,2.857701623634535323e-03,2.856773766718091467e-01,-6.333724756472380868e-01,5.930670260103359723e-03,-3.536257692355331272e-01,0.000000000000000000e+00
5.037047312275163558e-01,1.008821798110925289e-01,1.803598151577043840e-01,-6.735124165298994603e-02,2.191457201516636144e-01,-1.808476024880539823e+00,8.858891190435590202e-02,3.120457632887227092e-03,3.429710813886276410e-01,-7.169477568576572146e-01,2.047815158857109116e-02,-3.944548270576014870e-01,0.000000000000000000e+00
5.009875222500700387e-01,1.014969135284179702e-01,1.779559290106459135e-01,-7.337726849966791365e-02,2.969834651247845736e-01,-1.856527538917758235e+00,5.741020337153306119e-02,3.365367179307505660e-03,4.025577092646301369e-01,-8.025825605488590142e-01,3.601739183017969859e-02,-4.360422431144093669e-01,0.000000000000000000e+00
4.981976610659591964e-01,1.021334326674593757e-01,1.754910848308856852e-01,-7.915459785087541889e-02,3.733989021033868871e-01,-1.897141601619943607e+00,2.024211456115655033e-02,3.593270817649707027e-03,4.640421956724087860e-01,-8.902609715418948744e-01,5.227676009552954112e-02,-4.784955359650165940e-01,0.000000000000000000e+00
4.953424395654325574e-01,1.027822871114115050e-01,1.729676899232784615e-01,-8.469411994781676778e-02,4.481998810501317543e-01,-1.930677971620852640e+00,-2.236377643821473027e-02,3.804974842249245204e-03,5.270881952135151316e-01,-9.799257525155690152e-01,6.903811636493975556e-02,-5.218756736669946106e-01,0.000000000000000000e+00
4.924287784563846082e-01,1.034361404546278729e-01,1.703889762376107342e-01,-9.000627719865179899e-02,5.211151547576069465e-01,-1.957483474256210387e+00,-6.978973427028553611e-02,4.001252498313141032e-03,5.914154807745473086e-01,-1.071483567359620803e+00,8.613342184245893762e-02,-5.662015084275334731e-01,0.000000000000000000e+00
4.894631880344634811e-01,1.040896661822049984e-01,1.677588780959360926e-01,-9.510102673914098970e-02,5.918192630956008449e-01,-1.977911608945059685e+00,-1.213571421876100259e-01,4.182845163003355744e-03,6.567978716519715654e-01,-1.164809167476947849e+00,1.034420311434786494e-01,-6.114533269684556682e-01,0.000000000000000000e+00
4.864517440685994787e-01,1.047393895008888048e-01,1.650818972257330763e-01,-9.998781806101011971e-02,6.599599221604414145e-01,-1.992333866397838493e+00,-1.763425730753075404e-01,4.350463495868026054e-03,7.230596494088181725e-01,-1.259750275565673094e+00,1.208867172431616621e-01,-6.575773434000175000e-01,0.000000000000000000e+00
4.834000835482686331e-01,1.053834352243051414e-01,1.623629405754851984e-01,-1.046755904556063432e-01,7.251859232319435300e-01,-2.001143974338513765e+00,-2.340014418357435899e-01,4.504788558334440335e-03,7.900694464522164395e-01,-1.356133926042476068e+00,1.384274911148813958e-01,-7.044919707051421343e-01,0.000000000000000000e+00
4.803134217015012641e-01,1.060211842807168847e-01,1.596071360603291411e-01,-1.091727916831145423e-01,7.871729615754514686e-01,-2.004756538475688021e+00,-2.935951924326017926e-01,4.646472902119612100e-03,8.577316579397772367e-01,-1.453774135546443302e+00,1.560532895074759618e-01,-7.520957671141433876e-01,0.000000000000000000e+00
4.771965873903908917e-01,1.066528754149645153e-01,1.568196445823295260e-01,-1.134874149753410666e-01,8.456449721528936925e-01,-2.003601768863696897e+00,-3.544179065133317152e-01,4.776141626537715179e-03,9.259763055330040293e-01,-1.552480130965079308e+00,1.737724124784932322e-01,-8.002762379105692325e-01,0.000000000000000000e+00
4.740540704403698458e-01,1.072792060719007373e-01,1.540054910400373567e-01,-1.176270479295705440e-01,9.003892940176776438e-01,-1.998117996257903206e+00,-4.158189507768929039e-01,4.894393404794372855e-03,9.947487460151337446e-01,-1.652064089313685091e+00,1.916029992444924501e-01,-8.489183425430442131e-01,0.000000000000000000e+00
4.708900728863597562e-01,1.079009847154763085e-01,1.511694330780107010e-01,-1.215989252778293533e-01,9.512650115171816800e-01,-1.988743461850775107e+00,-4.772195278204681701e-01,5.001801479453085904e-03,1.064000592434725778e+00,-1.752347453956185852e+00,2.095647800517098647e-01,-8.979116415731703826e-01,0.000000000000000000e+00
4.677085567764615037e-01,1.085188704618508804e-01,1.483158772366136025e-01,-1.254099781734259178e-01,9.982048092591138122e-01,-1.975908490782864124e+00,-5.381223570240057930e-01,5.098914627343358215e-03,1.133682807530903780e+00,-1.853165264115512523e+00,2.276729445242757499e-01,-9.471554011088844094e-01,0.000000000000000000e+00
4.645132834296514246e-01,1.091332134583115759e-01,1.454488421372366613e-01,-1.290668748924184150e-01,1.041211409597470272e+00,-1.960028751868879482e+00,-5.981148517850118917e-01,5.186258094252745379e-03,1.203741355288270309e+00,-1.954368386930748658e+00,2.459344296070364866e-01,-9.965614612495147240e-01,0.000000000000000000e+00
4.613078418670771286e-01,1.097439891623714220e-01,1.425719606701821851e-01,-1.325760506707654718e-01,1.080350053050072479e+00,-1.941499951649471534e+00,-6.568669054020275233e-01,5.264334499807937079e-03,1.274115269372756210e+00,-2.055823916234583049e+00,2.643464488876862695e-01,-1.046055095749512720e+00,0.000000000000000000e+00
4.580956666170565295e-01,1.103508064862276233e-01,1.396885092883152213e-01,-1.359437268783963149e-01,1.115738559812623709e+00,-1.920694049233440337e+00,-7.141247373042487467e-01,5.333624713004378980e-03,1.344736647179306743e+00,-2.157414218533550532e+00,2.828967752728496210e-01,-1.095574346627093743e+00,0.000000000000000000e+00
4.548800467300275763e-01,1.109529646991881946e-01,1.368014522009991796e-01,-1.391759213675573537e-01,1.147536358888200159e+00,-1.897956909169336015e+00,-7.697022689046334465e-01,5.394588698888425071e-03,1.415531935928155516e+00,-2.259035160771372563e+00,3.015651732214401637e-01,-1.145068398064657877e+00,0.000000000000000000e+00
4.516641285530030303e-01,1.115495353331774075e-01,1.339134903201894544e-01,-1.422784525460686067e-01,1.175933588800226692e+00,-1.873607213823527573e+00,-8.234713115650155180e-01,5.447666336936117341e-03,1.486423902187611557e+00,-2.360593991063911545e+00,3.203254132428133838e-01,-1.194495502119114150e+00,0.000000000000000000e+00
4.484509148008812840e-01,1.121394503711408419e-01,1.310271078789266852e-01,-1.452569397138929741e-01,1.201141046130462797e+00,-1.847936412667194217e+00,-8.753515655099888271e-01,5.493278211703533920e-03,1.557333799165705690e+00,-2.462007221287579650e+00,3.391474241338817697e-01,-1.243820846255756063e+00,0.000000000000000000e+00
