0.000000000000000000e+00,1.707963267948964803e-01,0.000000000000000000e+00,3.698995504584191851e-02,0.000000000000000000e+00,-3.918671451614204604e-01
0.000000000000000000e+00,1.699423451609222147e-01,0.000000000000000000e+00,3.679351021095800256e-02,-2.791503088534547541e-20,-3.899090912899533801e-01
0.000000000000000000e+00,1.690926334351176008e-01,0.000000000000000000e+00,3.659916508496560000e-02,8.227819153976861995e-20,-3.879607674605030643e-01
0.000000000000000000e+00,1.682471702679419756e-01,0.000000000000000000e+00,3.640664973411736338e-02,-1.729173706748838156e-20,-3.860221227513217501e-01
0.000000000000000000e+00,1.674059344166024255e-01,0.000000000000000000e+00,3.621577477384834570e-02,-7.205243325858187440e-19,-3.840931085604111783e-01
0.000000000000000000e+00,1.665689047445192417e-01,0.000000000000000000e+00,3.602640142278280833e-02,-6.033555442089219016e-19,-3.821736777923701589e-01
0.000000000000000000e+00,1.657360602207967604e-01,0.000000000000000000e+00,3.583842433997006666e-02,-6.337555796397218447e-19,-3.802637843971988230e-01
0.000000000000000000e+00,1.649073799196927870e-01,0.000000000000000000e+00,3.565176119460333748e-02,-5.136825224992768306e-19,-3.783633830932742192e-01
0.000000000000000000e+00,1.640828430200943766e-01,0.000000000000000000e+00,3.546634602061517899e-02,-3.681790088100670946e-19,-3.764724291932132205e-01
0.000000000000000000e+00,1.632624288049938088e-01,0.000000000000000000e+00,3.528212481445095611e-02,-4.080455926349545967e-19,-3.745908784903734801e-01
0.000000000000000000e+00,1.624461166609689478e-01,0.000000000000000000e+00,3.509905252169373546e-02,-6.355720311921478966e-19,-3.727186871827372627e-01
0.000000000000000000e+00,1.616338860776640185e-01,0.000000000000000000e+00,3.491709091582055613e-02,-5.794644439527443147e-19,-3.708558118207536669e-01
0.000000000000000000e+00,1.608257166472754907e-01,0.000000000000000000e+00,3.473620706834634753e-02,-6.071675327687566180e-19,-3.690022092710741330e-01
0.000000000000000000e+00,1.600215880640392385e-01,0.000000000000000000e+00,3.455637222183639834e-02,-6.779540857213322151e-19,-3.671578366911608660e-01
0.000000000000000000e+00,1.592214801237190891e-01,0.000000000000000000e+00,3.437756094401369505e-02,-6.793942694747147437e-19,-3.653226515115536865e-01
0.000000000000000000e+00,1.584253727231004216e-01,0.000000000000000000e+00,3.419975048223095060e-02,-6.256273407536888972e-19,-3.634966114236684032e-01
0.000000000000000000e+00,1.576332458594847108e-01,0.000000000000000000e+00,3.402292026356210086e-02,-5.331611706175717420e-19,-3.616796743716897966e-01
0.000000000000000000e+00,1.568450796301872063e-01,0.000000000000000000e+00,3.384705150266983931e-02,-5.739261793871765994e-19,-3.598717985475475278e-01
0.000000000000000000e+00,1.560608542320363334e-01,0.000000000000000000e+00,3.367212689086172828e-02,-5.120321234611147254e-19,-3.580729423882435536e-01
0.000000000000000000e+00,1.552805499608763962e-01,0.000000000000000000e+00,3.349813034745020152e-02,-5.977326333412010152e-19,-3.562830645749618941e-01
0.000000000000000000e+00,1.545041472110719460e-01,0.000000000000000000e+00,3.332504681990625800e-02,-7.283715265841571772e-19,-3.545021240334926271e-01
0.000000000000000000e+00,1.537316264750167027e-01,0.000000000000000000e+00,3.315286212319047687e-02,-6.095718526769438866e-19,-3.527300799355346239e-01
0.000000000000000000e+00,1.529629683426416975e-01,0.000000000000000000e+00,3.298156281153332564e-02,-5.720823126847520422e-19,-3.509668917004253319e-01
0.000000000000000000e+00,1.521981535009283293e-01,0.000000000000000000e+00,3.281113607820979744e-02,-8.216432092483771102e-19,-3.492125189967915100e-01
0.000000000000000000e+00,1.514371627334239467e-01,0.000000000000000000e+00,3.264156968073197995e-02,-1.135870494521058079e-18,-3.474669217434856461e-01
0.000000000000000000e+00,1.506799769197567918e-01,0.000000000000000000e+00,3.247285189056074023e-02,-1.265826897040919112e-18,-3.457300601089965952e-01
0.000000000000000000e+00,1.499265770351578819e-01,0.000000000000000000e+00,3.230497146807036202e-02,-1.260863382311062467e-18,-3.440018945082534141e-01
0.000000000000000000e+00,1.491769441499820603e-01,0.000000000000000000e+00,3.213791766518288295e-02,-1.433709804882523222e-18,-3.422823855953757710e-01
0.000000000000000000e+00,1.484310594292322927e-01,0.000000000000000000e+00,3.197168025997092211e-02,-1.980419986136196505e-18,-3.405714942504206588e-01
0.000000000000000000e+00,1.476889041320861851e-01,0.000000000000000000e+00,3.180624962965346303e-02,-2.561335139771312976e-18,-3.388691815575142763e-01
0.000000000000000000e+00,1.469504596114258321e-01,0.000000000000000000e+00,3.164161687088239833e-02,-2.466984779036889262e-18,-3.371754087709030179e-01
0.000000000000000000e+00,1.462157073133688034e-01,0.000000000000000000e+00,3.147777397899574614e-02,-2.565135884320414266e-18,-3.354901372643728230e-01
0.000000000000000000e+00,1.454846287768017943e-01,0.000000000000000000e+00,3.131471410090247431e-02,-2.995763864919468500e-18,-3.338133284581946136e-01
0.000000000000000000e+00,1.447572056329177459e-01,0.000000000000000000e+00,3.115243187904863376e-02,-2.645462459725593291e-18,-3.321449437163083718e-01
0.000000000000000000e+00,1.440334196047530491e-01,0.000000000000000000e+00,3.099092390574805303e-02,-2.104386157252661100e-18,-3.304849442050371011e-01
0.000000000000000000e+00,1.433132525067293273e-01,0.000000000000000000e+00,3.083018930647027714e-02,-2.544358475596582076e-18,-3.288332907036632946e-01
0.000000000000000000e+00,1.425966862441956085e-01,0.000000000000000000e+00,3.067023046491175464e-02,-3.011882828207373241e-18,-3.271899433574494975e-01
0.000000000000000000e+00,1.418837028129746047e-01,0.000000000000000000e+00,3.051105388770494753e-02,-2.867044491832594174e-18,-3.255548613664969726e-01
0.000000000000000000e+00,1.411742842989096025e-01,0.000000000000000000e+00,3.035267117669187067e-02,-2.671177500502590962e-18,-3.239280026112342781e-01
0.000000000000000000e+00,1.404684128774152385e-01,0.000000000000000000e+00,3.019510002515243124e-02,-2.884619035985396281e-18,-3.223093232299730215e-01
0.000000000000000000e+00,1.397660708130279983e-01,0.000000000000000000e+00,3.003836507633889444e-02,-2.485762563468155908e-18,-3.206987771885181360e-01
0.000000000000000000e+00,1.390672404589630429e-01,0.000000000000000000e+00,2.988249838146769116e-02,-3.673033189033171487e-18,-3.190963159169750707e-01
0.000000000000000000e+00,1.383719042566681767e-01,0.000000000000000000e+00,2.972753909229218852e-02,-3.764690733784967150e-18,-3.175018881299619955e-01
0.000000000000000000e+00,1.376800447353850321e-01,0.000000000000000000e+00,2.957353197366588762e-02,-2.993389327542084976e-18,-3.159154399784321887e-01
0.000000000000000000e+00,1.369916445117079495e-01,0.000000000000000000e+00,2.942052440914504768e-02,-4.259551212854851437e-18,-3.143369156768537898e-01
0.000000000000000000e+00,1.363066862891493536e-01,0.000000000000000000e+00,2.926856188251756100e-02,-5.062910897521522135e-18,-3.127662586758542806e-01
0.000000000000000000e+00,1.356251528577038235e-01,0.000000000000000000e+00,2.911768245556835971e-02,-5.300545028506521896e-18,-3.112034132935130870e-01
0.000000000000000000e+00,1.349470270934151617e-01,0.000000000000000000e+00,2.896791136056157956e-02,-6.081747278883492051e-18,-3.096483265159497567e-01
0.000000000000000000e+00,1.342722919579479868e-01,0.000000000000000000e+00,2.881925714652380788e-02,-6.151979985963048173e-18,-3.081009495299166234e-01
0.000000000000000000e+00,1.336009304981582990e-01,0.000000000000000000e+00,2.867171054606227829e-02,-5.953012998937548069e-18,-3.065612385694646558e-01
0.000000000000000000e+00,1.329329258456675156e-01,0.000000000000000000e+00,2.852524637014459963e-02,-7.371495819876784166e-18,-3.050291548747947057e-01
0.000000000000000000e+00,1.322682612164391980e-01,0.000000000000000000e+00,2.837982771699409240e-02,-6.642896297288175492e-18,-3.035046638695876875e-01
0.000000000000000000e+00,1.316069199103569176e-01,0.000000000000000000e+00,2.823541115191274820e-02,-7.800439303205885681e-18,-3.019877338937065891e-01
0.000000000000000000e+00,1.309488853108052298e-01,0.000000000000000000e+00,2.809195153363176073e-02,-6.281140771590370494e-18,-3.004783348782121832e-01
0.000000000000000000e+00,1.302941408842511473e-01,0.000000000000000000e+00,2.794940565509602959e-02,-6.268427843619588285e-18,-2.989764372441789941e-01
0.000000000000000000e+00,1.296426701798298331e-01,0.000000000000000000e+00,2.780773446047073855e-02,-7.536207898049116475e-18,-2.974820111457758820e-01
0.000000000000000000e+00,1.289944568289307092e-01,0.000000000000000000e+00,2.766690402191797349e-02,-7.569010689572788668e-18,-2.959950260480316286e-01
0.000000000000000000e+00,1.283494845447862853e-01,0.000000000000000000e+00,2.752688563853909753e-02,-7.174469184966262123e-18,-2.945154505627742281e-01
0.000000000000000000e+00,1.277077371220622093e-01,0.000000000000000000e+00,2.738765541989606617e-02,-6.705217994427518952e-18,-2.930432524520905635e-01
0.000000000000000000e+00,1.270691984364519800e-01,0.000000000000000000e+00,2.724919363283796053e-02,-9.126792339978059725e-18,-2.915783987230777807e-01
0.000000000000000000e+00,1.264338524442695788e-01,0.000000000000000000e+00,2.711148399183323232e-02,-1.133506049521058114e-17,-2.901208557607348193e-01
0.000000000000000000e+00,1.258016831820483461e-01,0.000000000000000000e+00,2.697451299227944521e-02,-1.360949065249573147e-17,-2.886705894668554206e-01
0.000000000000000000e+00,1.251726747661378591e-01,0.000000000000000000e+00,2.683826933134707271e-02,-1.312778107523668016e-17,-2.872275653881450896e-01
0.000000000000000000e+00,1.245468113923072218e-01,0.000000000000000000e+00,2.670274342828824268e-02,-1.528333869914806789e-17,-2.857917488265514505e-01
0.000000000000000000e+00,1.239240773353458558e-01,0.000000000000000000e+00,2.656792703916120019e-02,-1.633447139357901509e-17,-2.843631049303409486e-01
0.000000000000000000e+00,1.233044569486689140e-01,0.000000000000000000e+00,2.643381295363218461e-02,-1.640360313071778452e-17,-2.829415987672345145e-01
0.000000000000000000e+00,1.226879346639256768e-01,0.000000000000000000e+00,2.630039475957445319e-02,-1.832602519325795286e-17,-2.815271953820486228e-01
0.000000000000000000e+00,1.220744949906061305e-01,0.000000000000000000e+00,2.616766666191641666e-02,-1.703897685460881875e-17,-2.801198598415452490e-01
0.000000000000000000e+00,1.214641225156530141e-01,0.000000000000000000e+00,2.603562334400625483e-02,-1.817464852394061939e-17,-2.787195572690098766e-01
0.000000000000000000e+00,1.208568019030747953e-01,0.000000000000000000e+00,2.590425986184247131e-02,-1.744840270989605736e-17,-2.773262528707329255e-01
0.000000000000000000e+00,1.202525178935592021e-01,0.000000000000000000e+00,2.577357156348662054e-02,-1.614280664279142974e-17,-2.759399119561920521e-01
0.000000000000000000e+00,1.196512553040917359e-01,0.000000000000000000e+00,2.564355402765840578e-02,-1.682557554921627351e-17,-2.745604999533610702e-01
0.000000000000000000e+00,1.190529990275710354e-01,0.000000000000000000e+00,2.551420301689815914e-02,-1.802561973980886756e-17,-2.731879824202790297e-01
0.000000000000000000e+00,1.184577340324333844e-01,0.000000000000000000e+00,2.538551444176846694e-02,-1.857831758629740088e-17,-2.718223250537503133e-01
0.000000000000000000e+00,1.178654453622712539e-01,0.000000000000000000e+00,2.525748433342278956e-02,-1.857082817683110213e-17,-2.704634936958507652e-01
0.000000000000000000e+00,1.172761181354597809e-01,0.000000000000000000e+00,2.513010882251491551e-02,-1.661628890619911424e-17,-2.691114543387572722e-01
0.000000000000000000e+00,1.166897375447825819e-01,0.000000000000000000e+00,2.500338412292188450e-02,-1.667284717464648257e-17,-2.677661731282909297e-01
0.000000000000000000e+00,1.161062888570585511e-01,0.000000000000000000e+00,2.487730651912820751e-02,-1.515969366505111195e-17,-2.664276163664804908e-01
0.000000000000000000e+00,1.155257574127733222e-01,0.000000000000000000e+00,2.475187235639869643e-02,-1.572177491015236102e-17,-2.650957505133696435e-01
0.000000000000000000e+00,1.149481286257095641e-01,0.000000000000000000e+00,2.462707803308379628e-02,-1.623221116880456549e-17,-2.637705421882475809e-01
0.000000000000000000e+00,1.143733879825809957e-01,0.000000000000000000e+00,2.450291999455851341e-02,-1.618509848926680497e-17,-2.624519581704337634e-01
0.000000000000000000e+00,1.138015210426681495e-01,0.000000000000000000e+00,2.437939472841460509e-02,-1.484500989864948253e-17,-2.611399653997199533e-01
0.000000000000000000e+00,1.132325134374546349e-01,0.000000000000000000e+00,2.425649876062571306e-02,-1.416447667153329131e-17,-2.598345309765474620e-01
0.000000000000000000e+00,1.126663508702673844e-01,0.000000000000000000e+00,2.413422865245926779e-02,-1.345530104570016733e-17,-2.585356221619788952e-01
0.000000000000000000e+00,1.121030191159160666e-01,0.000000000000000000e+00,2.401258099797209944e-02,-1.328783271971268403e-17,-2.572432063775131339e-01
0.000000000000000000e+00,1.115425040203364832e-01,0.000000000000000000e+00,2.389155242196263490e-02,-1.455463900885832459e-17,-2.559572512047758042e-01
0.000000000000000000e+00,1.109847915002349361e-01,0.000000000000000000e+00,2.377113957827713814e-02,-1.384448068002484253e-17,-2.546777243851144346e-01
0.000000000000000000e+00,1.104298675427338033e-01,0.000000000000000000e+00,2.365133914839937651e-02,-1.237449427682030167e-17,-2.534045938191195058e-01
0.000000000000000000e+00,1.098777182050201251e-01,0.000000000000000000e+00,2.353214784026032291e-02,-1.286076288916373446e-17,-2.521378275660882129e-01
0.000000000000000000e+00,1.093283296139950234e-01,0.000000000000000000e+00,2.341356238722637137e-02,-1.283949474921732287e-17,-2.508773938434424311e-01
0.000000000000000000e+00,1.087816879659249114e-01,0.000000000000000000e+00,2.329557954722785013e-02,-1.223355507016700946e-17,-2.496232610261137908e-01
0.000000000000000000e+00,1.082377795260954650e-01,0.000000000000000000e+00,2.317819610200185648e-02,-1.216329275725928823e-17,-2.483753976458991375e-01
0.000000000000000000e+00,1.076965906284648167e-01,0.000000000000000000e+00,2.306140885642606747e-02,-1.342221940764893035e-17,-2.471337723907980066e-01
